@relation shares

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 {0, 1}
@attribute a17 {0, 1}
@attribute a18 {0, 1}
@attribute a19 numeric

@data
0,2149.285714,0,-0.2,172,4.558139535,217,4261.804598,0,0.277125148,1,4,2840.174263,3900,0.052325581,0,0,0,4300
3,0,1300,-0.247152778,619,5.090468498,-1,3560.44128,7500,0.00369127,12,8,2133.869325,0,0.025848142,0,0,0,1100
9,1823.681402,2200,-0.141666667,294,4.503401361,4,4526,2900,0.065501894,11,8,3137.463243,4200,0.06462585,0,0,0,1600
2,0,2300,-0.30745614,1077,4.405756732,-1,9013.088235,2300,0.113069658,6,7,3780.546353,0,0.033426184,0,0,0,464
3,1935.893805,4200,-0.155555556,199,4.417085427,4,4105.056995,4200,0.157744108,4,5,2822.99377,9900,0.070351759,0,0,0,1000
0,2166.264849,0,-0.240186203,602,5.249169435,-1,4300.770732,0,0.035339472,12,6,3066.008496,13900,0.044850498,1,0,0,682
2,2041.73913,2100,-0.257886905,229,4.563318777,-1,3918.521797,2100,0.042911255,4,9,3022.090373,9100,0.030567686,0,1,0,2900
5,2448.856012,1100,-0.166666667,303,5.161716172,-1,3610.755428,4850,0.141203704,12,4,3224.071446,96100,0.02640264,1,0,0,1300
1,0,1800,-0.196759259,164,5.024390244,217,3989.414141,1800,0.265589569,6,8,2193.447721,0,0.06097561,0,0,0,589
5,1503.787879,1200,0,182,4.39010989,4,3871.707602,4733.333333,0.227797203,5,6,2783.064422,4900,0.038461538,1,0,0,1300
4,0,852,-0.131216931,221,4.117647059,-1,3666.666667,1017,0.135764236,4,8,2254.197766,0,0.031674208,0,0,0,1300
2,0,1300,-0.566666667,207,5.082125604,-1,3691.176471,5700,0.068181818,6,10,2280.594905,0,0.028985507,0,0,0,780
1,2208.43088,1200,-0.299537037,904,5.001106195,-1,5422.517241,1200,0.026180983,7,4,3415.24194,67700,0.023230088,1,0,0,1300
2,0,1100,-0.232407407,184,4.706521739,-1,3433.817566,12050,0.144047619,2,6,2118.208801,0,0.059782609,0,0,0,974
8,1384.846154,563,-0.203333333,422,4.696682464,-1,3591.848197,3309,0.027346189,13,4,2928.934916,7900,0.030805687,0,0,0,857
4,0,1300,-0.475,339,4.581120944,-1,5151.714286,1600,0.052020202,4,9,2954.47201,0,0.038348083,1,0,0,1500
1,0,13600,-0.367592593,974,4.789527721,-1,3575.012525,13600,0.228566302,11,6,1659.276727,0,0.060574949,0,0,0,3300
3,0,1400,-0.171527778,652,4.627300614,4,6420.388889,1900,0.237289562,30,10,3210.318318,0,0.047546012,1,0,0,1100
2,2683.672222,13400,-0.449818841,658,4.881458967,4,5389.538883,13400,0.049265351,11,9,3687.892959,39900,0.05775076,0,0,0,1000
1,0,3000,-0.243055556,645,4.00620155,4,3339.993816,3000,0.429949608,14,8,2172.706492,0,0.048062016,1,0,0,211
8,0,1900,-0.303228228,1550,4.97483871,-1,4430.053269,23900,0.061901976,28,10,2292.445459,0,0.030322581,1,0,0,3200
1,2827.692308,0,0,84,4.714285714,4,4854.127273,0,0.283333333,3,7,3977.952074,8100,0.095238095,0,0,0,6300
7,1942.875,1900,-0.071428571,576,4.607638889,-1,3575.340893,15950,0.276772982,21,8,2757.837097,7800,0.045138889,0,0,0,2000
2,2457.409524,0,-0.17265625,1117,4.614145031,-1,4439.291982,0,0.180126532,15,8,3403.550023,15000,0.064458371,0,1,0,1600
9,1300,12300,0,255,4.690196078,4,8250,15200,0.122727273,15,9,3915.493736,1500,0.007843137,1,0,0,3900
4,1589.057692,707,-0.278472222,1377,5.122730574,-1,5179.253333,841.3333333,0.004280364,14,6,3181.898794,12200,0.015250545,0,1,0,940
5,2004.263158,1400,-0.339546784,1042,4.519193858,-1,3533.285324,1550,0.133883554,10,5,2761.566179,10200,0.046065259,0,0,0,847
4,0,871,-0.517857143,368,4.660326087,4,12807.33333,871,0.044942068,17,10,5642.130158,0,0.046195652,0,0,0,46000
7,3171.735759,884,-0.221604938,674,4.341246291,-1,8056.362385,8261.333333,0.039170683,26,6,5133.807298,112600,0.028189911,0,0,0,828
1,0,0,-0.166666667,132,4.515151515,4,3306.496678,0,0.08956229,1,6,2279.31517,0,0.03030303,0,0,0,676
5,1735.666667,2800,-0.263611111,1085,4.739170507,4,4701.047273,6100,0.197451459,21,9,3416.57205,4600,0.048847926,0,0,0,1600
4,1300.5,1200,-0.179761905,551,4.745916515,-1,4597.765957,1200,0.042103175,15,7,2609.15596,4000,0.012704174,0,1,0,3400
2,3032.43662,14600,0,166,4.602409639,4,6352.666667,14600,0.31,6,8,4607.236018,12900,0.048192771,0,1,0,1200
3,3387.964253,1400,-0.152777778,314,4.640127389,-1,5498.310345,2166.666667,0.141194084,4,4,4093.080285,86200,0.070063694,1,0,0,3700
5,1222.416667,1300,-0.3,368,5.032608696,-1,3489.791442,1300,0.1484375,23,10,2315.796511,2700,0.019021739,0,0,0,3900
2,3424.490437,2100,-0.4,237,4.814345992,4,15888.5,2100,0.198760331,16,5,7450.636894,16200,0.037974684,0,0,0,2000
4,0,2100,-0.29025974,477,4.901467505,4,3722.547146,2100,0.114821171,7,9,1946.624996,0,0.052410901,1,0,0,1400
1,0,15500,-0.3,370,4.702702703,-1,9200,15500,0.201875,14,10,4645.407416,0,0.054054054,0,0,0,4300
2,0,738,-0.316666667,155,4.4,-1,3768.911808,738,0.014848485,3,5,2786.029226,0,0.04516129,0,0,0,1300
3,0,1300,-0.185416667,361,5.789473684,-1,3685.93994,1300,0.454749417,4,7,2786.645078,0,0.072022161,0,0,1,1400
1,0,1000,-0.209615385,608,5.144736842,-1,3449.651023,1000,0.113559322,1,10,2205.328478,0,0.049342105,0,0,0,1700
9,1244.1,1300,-0.201111111,416,4.903846154,-1,4077,8250,0.102363377,14,10,2959.585598,2500,0.045673077,0,0,0,1600
2,0,523,-0.245833333,300,4.996666667,-1,5999.494186,1011.5,0.123219697,31,7,3955.433174,0,0.02,0,0,0,1100
5,830.2222222,3700,-0.125,163,4.460122699,-1,6623.249304,11200,0.077188552,5,10,3283.046876,1300,0.036809816,1,0,0,802
2,2010.726845,2500,-0.2625,126,4.198412698,4,3268.61783,2500,0.122916667,4,8,2665.346998,4100,0.03968254,0,0,0,930
3,0,3300,-0.160714286,232,4.922413793,4,3266.698581,3300,0.157837302,5,9,2248.36081,0,0.030172414,0,0,0,622
2,0,800,0,156,5.038461538,217,3119.763889,836,0.283333333,4,9,1891.522337,0,0.064102564,1,0,0,657
5,0,2,-0.29615873,1608,4.63681592,-1,3791.838178,9740.4,0.12710711,15,6,2202.565513,0,0.053482587,1,0,0,1900
2,1964.142857,1200,-0.272321429,396,4.982323232,-1,3457.079765,1200,0.115758929,7,5,2951.90151,11800,0.022727273,0,0,0,1100
3,0,0,-0.125,494,4.722672065,217,2240.536313,0,0.194372294,6,8,850.4011165,0,0.030364372,0,0,0,2000
6,1384.27027,392,-0.2375,660,4.792424242,217,7880,652.5,0.3671875,7,10,3353.825206,1700,0.040909091,1,0,0,812
0,0,0,-0.271428571,732,4.648907104,4,3414.555435,0,0.18108711,9,6,2249.919788,0,0.040983607,0,0,0,1000
1,1100,1500,-0.625,175,4.697142857,-1,3870.933685,1500,0.223083779,1,5,2902.690858,1100,0.074285714,0,0,0,587
12,1944.357143,624,-0.184027778,779,4.946084724,-1,13287.17647,2738.583333,0.138830961,12,10,4338.777746,18800,0.037227214,1,0,0,624
3,2367.557471,849,-0.5,233,4.660944206,217,2916.240323,849,0.103939394,4,6,2682.196113,6500,0.030042918,0,0,0,1100
6,0,656,-0.5,244,5.024590164,-1,3770.740741,1324.666667,0.066335227,10,10,2939.073251,0,0.028688525,0,0,0,2300
9,1813.060837,861,-0.221412037,1023,5.024437928,-1,3516.446772,1465.857143,-0.022583694,9,7,2773.779121,36600,0.016617791,0,0,0,1100
1,0,0,-0.18,350,4.8,4,17600,0,0.16775974,5,7,4101.100557,0,0.057142857,1,0,0,1100
3,1701.333333,510,-0.191782407,523,5.036328872,4,3288.276545,510,0.002507716,19,5,2369.458298,2900,0.015296367,1,0,0,712
10,876.125,737,-0.151388889,607,4.560131796,4,3639.75,2222.833333,0.176262626,13,6,2853.048296,1400,0.05107084,1,0,0,1500
1,0,1100,0,32,5.0625,217,5635.153846,1100,0.170454545,2,10,2214.785615,0,0.0625,0,0,0,972
4,1926.678082,2300,-0.087777778,403,4.548387097,4,3497.773438,4950,0.197058682,8,9,2763.43824,9100,0.049627792,1,0,0,1900
3,0,1300,-0.209375,528,4.846590909,217,2718.806426,1350,0.111756453,4,6,1523.271237,0,0.045454545,0,0,0,462
7,730.4,825,-0.2,611,4.913256956,4,3253.510573,1656.25,0.084308469,11,10,1811.167341,1400,0.026186579,1,0,0,968
1,0,3000,-0.414206349,1889,4.493382742,-1,8046.494014,3000,0.102625461,14,10,3901.524677,0,0.049761779,0,0,0,4200
4,1467.4,519,-0.3375,276,4.673913043,4,3255.089319,519,-0.039377289,6,4,2411.661986,16300,0.018115942,1,0,0,360
2,2333.310811,2000,-0.269230769,833,4.923169268,217,3235.834848,2950,0.0879479,12,2,2784.57283,80400,0.034813926,1,0,0,1100
1,788,1200,-0.3,345,4.768115942,217,3226.944334,1200,0.240517241,12,10,1924.969527,972,0.049275362,1,0,0,1300
4,2286.666667,845,-0.437962963,880,4.301136364,-1,4132.958333,2281.666667,0.125508093,8,5,3401.348243,4200,0.061363636,0,0,0,2100
1,0,1000,-0.161111111,362,4.94198895,-1,3396.691809,1000,0.114170274,6,7,1776.206143,0,0.035911602,0,0,0,2000
3,2207.868085,17100,-0.155555556,88,4.602272727,217,4864.476858,17100,0.319907407,5,7,3950.47655,17100,0.045454545,0,0,0,3600
1,1431.25,0,-0.291666667,72,5,217,6360,0,0.096875,3,9,4294.578762,2000,0.069444444,0,1,0,2500
1,0,1500,-0.173232323,301,4.495016611,-1,3483.555762,1500,0.154226987,2,5,1956.16556,0,0.083056478,1,0,0,1000
1,0,0,-0.305952381,207,4.642512077,217,4041.058824,0,0.191145833,4,9,1711.673925,0,0.038647343,1,0,0,5300
1,1972.857143,4200,-0.260487528,142,4.887323944,-1,3532.16244,4200,-0.153368097,1,4,2549.080666,5600,0.007042254,0,1,0,35
0,0,0,-0.210763889,190,4.3,-1,40863.16667,0,0.142998737,0,10,6368.350524,0,0.047368421,0,0,0,5200
0,2214.202032,0,-0.292676768,483,4.958592133,-1,3575.342268,0,-0.006792929,11,3,2787.616516,53500,0.02484472,0,0,0,995
1,0,0,-0.241071429,164,4.884146341,4,5950,0,0.05078125,5,8,4136.842216,0,0.030487805,0,0,0,6400
19,0,545,-0.238392857,910,4.685714286,217,2414.012903,3151.157895,0.251748485,20,10,1232.782305,0,0.081318681,0,0,0,1800
0,0,0,-0.299503968,610,4.624590164,-1,3472.638769,0,0.04015608,11,9,2227.545014,0,0.039344262,0,0,0,1000
0,3337.936567,0,-0.248888889,509,4.343811395,-1,4663.36689,0,0.15457783,10,5,3751.535204,13000,0.053045187,0,0,0,2200
5,2800.832856,3000,-0.233333333,220,4.622727273,4,3284.380993,3000,0.119457735,6,3,3012.202024,48800,0.054545455,0,0,0,1000
5,1034.6,1100,-0.308833333,1274,4.849293564,-1,7034.719101,1350,0.082652682,14,10,2634.731888,1300,0.040816327,0,1,0,3400
2,3185.111111,637,-0.166666667,235,4.544680851,-1,5998.511498,637,0.094598155,4,8,4447.008324,24500,0.046808511,0,0,0,2000
3,2588.738062,2200,-0.333333333,214,6.308411215,217,9100,2200,0.34047619,43,8,4609.315068,16600,0.028037383,0,0,0,7400
3,0,3200,-0.0875,168,4.767857143,4,3649.839786,3200,0.319707792,5,9,2222.430332,0,0.041666667,0,0,0,822
2,998.44,820,-0.298333333,239,4.443514644,-1,3489.698724,4710,0.070764463,2,7,2452.2679,2400,0.054393305,0,0,0,1000
1,1134.016949,786,-0.226587302,990,4.975757576,-1,3484.09698,786,0.055686296,7,6,2284.27458,5200,0.019191919,0,0,0,1100
3,0,771,-0.55,266,4.597744361,4,6929.863636,2085.5,0.237694084,6,8,3402.830947,0,0.045112782,0,0,0,4400
8,1161.2,902,-0.306576494,1326,4.459276018,4,6397.833333,2800.333333,0.034613801,14,8,3439.021826,1900,0.035444947,0,0,0,1300
3,0,669,-0.213970588,801,4.223470662,-1,3810.424039,985,0.102622956,3,8,2180.461918,0,0.041198502,0,0,0,1000
6,0,939,-0.190705128,1176,4.828231293,-1,5305.383987,1019.5,0.19274283,23,10,2732.459322,0,0.045918367,1,0,0,2700
5,3236.083333,3900,-0.8,154,4.428571429,4,5815.176471,51300,0.125555556,8,5,3988.118134,11200,0.084415584,0,1,0,3700
1,3430.112926,0,-0.127777778,203,4.921182266,4,3474.460794,0,0.174162679,3,2,3452.28686,690400,0.064039409,0,0,0,5800
2,0,1100,-0.234814815,504,5.077380952,-1,3557.34181,1100,-0.037945865,18,8,2060.803733,0,0.017857143,0,0,0,776
4,1750.666667,0,-0.275,263,4.802281369,217,4398.4,0,0.075595238,6,5,2858.053939,3800,0.038022814,0,0,0,1300
4,0,1300,-0.136607143,242,4.454545455,217,4038.75,3400,0.201068182,5,9,2154.678212,0,0.045454545,0,0,0,2300
4,0,1100,-0.52,335,4.859701493,217,3170.3,2200,0.016666667,16,8,2100.716411,0,0.023880597,0,0,0,1400
6,1600,1000,-0.219318182,530,4.4,4,3268.61783,9350,0.163845687,6,8,2566.469825,1600,0.047169811,0,0,0,1500
3,0,1400,-0.19845679,988,4.658906883,-1,17938,2600,0.127702238,8,8,4941.9958,0,0.050607287,0,0,1,9100
0,1036.5,0,-0.207465278,670,4.507462687,-1,5672.076923,0,0.112235784,10,7,2864.324001,1200,0.046268657,1,0,0,841
4,0,1100,-0.201111111,167,4.550898204,4,3743.890598,2766.666667,0.023611111,6,6,2046.374084,0,0.02994012,0,1,0,866
3,1374.047619,3900,-0.320324074,1033,4.952565344,-1,4384.276909,6000,0.023516915,17,8,2796.730216,5200,0.033881897,0,0,0,1800
2,0,1000,-0.391666667,415,5.057831325,-1,3874.897266,1000,0.07962963,2,6,2522.328926,0,0.038554217,1,0,0,844
5,936.5714286,3600,-0.1625,410,4.5,4,4675.019802,4133.333333,0.245688389,7,8,2988.757371,2900,0.053658537,0,0,0,4000
4,0,1700,-0.240625,354,4.395480226,-1,3854.626856,7000,0.222797619,7,5,2633.354891,0,0.059322034,0,0,0,1600
2,2035.914286,1000,-0.23125,857,4.868144691,-1,3562.101631,2550,0.046439394,20,7,2554.217179,6800,0.028004667,0,1,0,1300
2,2123.455446,1300,-0.40625,220,4.968181818,-1,3589.0448,1300,0.113020833,5,4,2619.935893,17900,0.018181818,0,0,0,671
6,0,593,-0.282142857,300,4.66,-1,5800,3571.333333,0.13375,7,9,2520.627328,0,0.036666667,0,1,0,642
1,1053.857143,5800,0,150,4.686666667,-1,4077.789939,5800,0.141666667,3,6,2816.416052,1600,0.02,0,0,0,1400
6,1163.5,1400,-0.1625,293,4.57337884,4,3420.376471,1400,0.25625,11,10,2619.968075,2500,0.020477816,0,0,0,692
4,1637.125,1300,-0.166666667,382,4.259162304,217,5503.571429,6600,0.309151388,15,9,3671.963964,4800,0.034031414,1,0,0,15200
0,3578.536605,0,-0.237179487,635,4.979527559,-1,3578.536605,0,0.1807717,11,1,3578.536605,843300,0.066141732,0,0,0,758
1,1350,2300,-0.252818627,845,4.49112426,4,8691.083333,2300,0.092234923,12,10,3854.535108,1600,0.037869822,0,0,1,5000
0,1139.565217,0,-0.36352381,1058,4.813799622,4,4694.084317,0,0.058369296,14,10,2702.79403,2700,0.041587902,0,0,0,1200
1,2314.952381,732,-0.403373016,346,4.73699422,-1,4060.2139,732,-0.026789958,1,5,3206.748948,14300,0.028901734,0,0,0,997
3,1408.828358,776,-0.2,237,4.848101266,4,3782.307416,778.5,0.025,9,7,2584.821064,16300,0.008438819,1,0,0,1300
1,3089.258278,0,-0.388888889,75,4.76,4,5977.526316,0,0.199206349,5,6,4286.885675,4500,0.093333333,0,0,0,1200
4,2251.846215,1300,-0.4375,314,4.71656051,-1,6431.461538,4333.333333,-0.13494898,9,5,3584.245661,23700,0.012738854,0,0,0,884
1,2146.102041,1700,-0.595061728,351,4.415954416,4,16350,1700,-0.059636752,13,8,5300.573307,12500,0.031339031,1,0,0,4600
2,0,1400,-0.323870574,705,4.919148936,-1,3409.129237,8750,0.04618759,36,6,2034.557547,0,0.025531915,0,0,0,1100
4,0,5400,-0.5625,350,4.608571429,-1,4308.538462,7650,0.105568182,7,9,2929.771154,0,0.031428571,0,0,0,1300
6,0,962,-0.252884615,725,4.522758621,4,6000,9281,0.175973279,9,8,3594.629575,0,0.028965517,1,0,0,8300
3,2506.69281,7500,-0.385714286,576,4.833333333,-1,8164.075362,7500,0.200199615,33,10,4024.689638,7500,0.053819444,0,0,0,1500
4,0,2600,-0.6,291,4.604810997,-1,3814.056604,4700,0.325562771,8,7,2697.056047,0,0.041237113,0,0,0,1300
2,2009.714286,4200,-0.360902778,1555,4.514469453,4,4216.688889,4200,0.082657645,59,9,3070.959884,4200,0.040514469,0,0,0,9800
3,1889.411765,1500,-0.316666667,238,4.756302521,4,5561.525641,1850,0.196428571,5,7,3396.561348,6100,0.033613445,1,0,0,1600
2,1700,1800,-0.347916667,454,4.825991189,-1,3484.09698,1800,-0.003311012,4,5,2694.409113,1700,0.033039648,0,0,0,1000
1,0,3700,-0.297222222,117,5.538461538,4,4707.284422,3700,-0.140625,5,5,3295.87634,0,0.017094017,0,1,0,6900
11,0,639,-0.270833333,377,4.729442971,4,3365.720711,5437.666667,0.124704314,13,9,1336.260235,0,0.042440318,0,0,0,1700
0,1832.25,0,-0.246666667,399,4.704260652,-1,3443.120085,0,0.209506354,9,5,2455.322533,13000,0.062656642,0,0,0,1000
7,0,1500,-0.194814815,930,4.492473118,4,10860,14466.66667,0.033279116,14,10,4539.375067,0,0.013978495,1,0,0,1200
2,2444.331126,2300,-0.25625,320,4.8,4,3256.682611,2600,0.081723485,3,3,2800.765153,96100,0.034375,0,0,0,699
3,2177.986722,866,-0.361309524,997,4.730190572,-1,5601,13022,0.064352919,30,5,3418.835048,21900,0.029087262,0,0,0,14900
5,2979.844929,6100,-0.125,160,5.18125,4,4793,6100,0.158158508,7,4,3751.439667,51900,0.05625,0,0,0,1300
18,2582.252696,555,-0.383024691,1113,4.734052111,217,3988.2,3199.5,0.06463964,25,6,3102.520606,11500,0.037735849,0,1,0,1500
3,0,2800,-0.160997732,403,4.59057072,4,3292.551503,2800,0.146979317,8,7,2004.054238,0,0.029776675,0,0,0,504
3,2528.883978,3500,-0.36375,252,4.555555556,-1,3600,4100,-0.154427083,4,5,3091.217221,3600,0.011904762,0,1,0,3200
6,0,1100,-0.193560606,919,4.568008705,4,5973.731707,3150,0.259767152,20,5,3159.205784,0,0.050054407,0,0,0,14800
6,808.5,752,-0.298333333,1028,4.621595331,4,6296.02439,752,0.226697156,37,9,2929.903146,849,0.059338521,1,0,0,1500
0,910.9090909,0,-0.286701389,1608,4.685323383,-1,5058.938547,0,0.074650553,21,10,2183.544432,1300,0.039179104,1,0,0,905
3,1376.665025,4400,-0.166666667,213,5.291079812,-1,3477.720952,4400,0.10981241,6,9,2347.808355,1600,0.03286385,0,1,0,638
22,0,852,-0.247619048,798,4.758145363,-1,3574.798112,2403.904762,0.147709235,22,9,1840.890556,0,0.030075188,1,0,0,940
2,2000,5500,-0.366666667,420,4.621428571,-1,12840,5500,0.075600836,2,8,4396.426945,2000,0.030952381,1,0,0,7300
3,0,647,-0.140277778,195,5.041025641,-1,8780.477941,800.5,-0.045138889,3,10,4436.0372,0,0.005128205,0,0,0,1000
4,0,1000,-0.123611111,363,4.980716253,4,11671,1250,0.082647908,34,8,3665.889485,0,0.033057851,0,0,0,885
2,3254.777732,11200,-0.235,389,4.994858612,4,7283.334107,11200,0.1728739,8,7,4643.791781,28200,0.059125964,0,0,0,6300
3,0,1900,-0.4,300,4.98,-1,12199.64706,14533.33333,0.177083333,17,10,5238.303749,0,0.026666667,0,0,0,12700
2,0,2700,-0.190315571,1817,4.701155751,-1,6978.283237,3250,0.154631593,10,7,3410.893724,0,0.037974684,0,0,0,2100
2,0,10000,-0.309837963,482,4.529045643,4,3270.328124,10000,0.05835588,4,6,2358.815388,0,0.039419087,0,0,0,823
1,3509.663201,18100,-0.52,168,4.380952381,-1,8972.091463,18100,-0.15,17,7,5970.635993,27400,0.017857143,1,0,0,8400
0,0,0,-0.270959596,478,4.784518828,-1,3439.427971,0,0.041913373,11,7,1975.585017,0,0.031380753,0,1,0,1100
10,0,2200,-0.197222222,983,4.902339776,4,3356.796676,45022.22222,0.042128227,43,9,2239.880823,0,0.031536114,0,0,0,112
0,0,0,-0.236666667,918,4.748366013,4,3268.509084,0,0.099548912,11,10,1215.733426,0,0.039215686,0,0,0,522
5,0,106,-0.166666667,428,4.901869159,217,3323.597403,1953,-0.034965729,17,6,2000.812606,0,0.025700935,0,0,0,1700
0,0,0,-0.20952381,535,4.773831776,4,3875.426534,0,0.141891134,10,6,1863.912787,0,0.074766355,0,0,0,2100
1,0,6500,-0.283333333,295,4.73559322,-1,8032.257143,6500,0.224255952,9,8,4494.657201,0,0.027118644,1,0,0,686
4,485,435,-0.265277778,315,4.711111111,4,5130.878346,1467.5,0.032539683,5,9,2182.323062,485,0.015873016,0,1,0,971
6,1767.653846,614,-0.26712963,1036,4.648648649,-1,3532.77583,944.4,0.118490389,8,7,2651.433586,7500,0.048262548,0,0,0,973
0,1072.333333,0,-0.34484127,827,4.53688029,-1,3718.670365,0,0.115046838,8,7,2855.484526,1700,0.053204353,0,0,0,1700
0,1968.15,0,-0.134656085,296,4.712837838,217,4841.795297,0,0.094209957,11,7,3484.216338,4000,0.033783784,0,0,0,11000
11,0,1500,-0.199672619,1097,4.807657247,4,4080.217391,6816.666667,0.123914181,31,10,2980.760946,0,0.037374658,0,0,0,24500
0,1875.2,0,-0.26164966,718,4.675487465,4,6666.666667,0,0.097072226,5,7,3224.133698,2500,0.06545961,0,0,1,6600
3,1571.384615,1100,-0.3,101,4.564356436,217,4475.217949,5700,0.091666667,3,7,2741.70825,2900,0.02970297,1,0,0,1000
4,2113,1500,-0.347916667,161,4.49689441,217,5282.352941,1500,0.157291667,8,4,3874.278819,12500,0.055900621,0,0,1,3000
1,1054.25,1300,-0.380263158,676,5.24704142,-1,3400.887791,1300,-0.059840074,28,5,2224.549665,1800,0.022189349,0,0,0,817
0,0,0,-0.319444444,637,4.114599686,-1,4556.511792,0,0.187697757,2,7,2498.929533,0,0.053375196,0,1,0,444
3,2251.837209,1300,-0.133333333,274,4.806569343,4,5172.342105,2150,0.053571429,5,7,3296.288805,7700,0.018248175,1,0,0,2500
1,0,1200,-0.284285714,603,4.661691542,-1,4275.2366,1200,0.230343051,19,7,2462.010201,0,0.043117745,1,0,0,1300
3,2109.12963,7100,-0.247388889,881,4.41430193,-1,3573.785243,13100,0.149342573,7,5,2861.349849,19100,0.046538025,0,0,0,1700
5,0,4900,-0.1,223,5.121076233,4,6882,4900,0.123333333,6,10,2909.608614,0,0.022421525,0,1,0,1500
1,858.5,8200,-0.275056689,1503,4.699933466,-1,4283.883838,8200,0.04582818,13,10,2999.188111,944,0.0332668,0,0,0,1100
26,1262.833333,115,-0.315410562,1965,5.307379135,-1,3998.487544,6073.5,0.133741366,142,5,3190.045069,4100,0.032569975,0,0,0,681
3,1938.733333,1400,-0.277083333,386,4.919689119,217,4816.633851,5450,0.231683773,20,8,3633.172413,5600,0.041450777,0,0,0,8300
4,0,1700,-0.297916667,1313,4.501142422,4,3707.37037,4566.666667,0.189620073,23,10,2420.802909,0,0.053313024,0,1,0,1200
0,2224.340331,0,-0.284166667,544,4.928308824,-1,3576.331415,0,0.034861111,13,4,2907.521273,5700,0.022058824,0,0,0,1500
3,1915.782524,981,-0.510897436,450,4.891111111,4,3256.405327,981,-0.067895022,25,4,2651.986516,50200,0.035555556,0,0,0,2600
0,1832.642857,0,-0.126860119,520,4.757692308,-1,4801.40625,0,0.165613501,9,5,2939.642906,30400,0.080769231,0,1,0,556
2,3293.901561,7300,-0.263483796,1399,4.426733381,4,3927.14147,7300,0.141524282,14,3,3673.975747,57600,0.045032166,0,1,0,2400
0,0,0,-0.263966049,794,4.716624685,4,4015.272727,0,0.09859511,5,10,1395.882158,0,0.044080605,0,0,0,319
9,0,2100,-0.127314815,895,4.290502793,-1,3612.304663,4580,0.199774396,13,7,2705.232683,0,0.046927374,0,0,0,1500
7,589.5,917,-0.26577381,493,4.452332657,4,4596.821429,2872.428571,0.093015318,9,10,2507.159871,796,0.032454361,0,1,0,804
1,547,778,-0.3,434,4.960829493,-1,9775.57377,778,0.106989247,23,10,4500.144452,547,0.029953917,1,0,0,530
4,0,603,-0.305555556,829,5.080820265,217,2852.888889,603,0.086507937,15,8,1350.355445,0,0.033775633,0,1,0,1100
4,863.5,727,-0.255555556,406,4.977832512,-1,3899.622951,2542.333333,0.227061472,13,5,2643.996908,1000,0.036945813,0,0,0,1100
0,0,0,-0.296666667,415,4.775903614,-1,3602.687887,0,0.102510823,7,7,2062.417053,0,0.036144578,0,1,0,1400
6,1431.841667,2200,-0.275,185,4.340540541,4,8017.532637,13300,0.227020202,7,7,3955.570753,16300,0.081081081,0,1,0,1100
1,0,1000,-0.384399802,1335,4.71835206,-1,3447.183125,1000,-0.022249103,13,10,1857.424558,0,0.019475655,0,0,0,1300
2,3227.071755,1700,-0.141666667,149,4.44966443,-1,7313.838667,1700,0.1125,2,7,4996.881252,35400,0.033557047,0,1,0,3800
1,0,9500,-0.302083333,241,4.423236515,4,3242.525885,9500,-0.043228438,2,5,1648.635659,0,0.01659751,0,0,0,1100
3,0,19300,-0.226325758,787,4.554002541,4,3286.11614,19300,0.071392405,8,5,2197.588255,0,0.047013977,1,0,0,2700
3,1500,2300,-0.175,172,4.372093023,4,4101.415789,2300,0.061363636,3,8,2814.582595,1900,0.023255814,0,0,0,1400
3,2228.6875,1100,-0.297222222,723,5.171507607,-1,7354.346474,7900,0.178939394,41,10,4274.470022,8200,0.053941909,0,0,0,2200
1,2849.134315,1700,-0.366666667,955,4.462827225,-1,3411.93594,1700,0.029526775,6,3,3098.398292,210300,0.030366492,0,1,0,881
3,2192.91408,2100,-0.185119048,433,4.76443418,-1,5645.536614,5650,0.108974359,7,8,3460.532413,12800,0.034642032,0,0,0,4300
3,0,13500,-0.166666667,107,4.485981308,4,4990.942268,13500,0.308333333,5,9,2831.957293,0,0.056074766,0,0,0,5300
